user_id,username,full_name,email,phone,password,address,city,country,gender,date_of_birth,loyalty_points,is_active,created_at
9433,lyquang9433,Ly Quang,lyquang9433@gmail.com,0382950449,password9433,252 Nguyen Trai,Da Nang,Viet Nam,Male,05/10/1997,2526,TRUE,2023-08-12T08:06:51.942
9434,buibinh9434,Bui Binh,buibinh9434@outlook.com,03404374913587,password9434,221 Le Loi,Nha Trang,Viet Nam,Male,30/05/1985,2344,TRUE,2025-04-03T08:06:51.942
9435,lytuan9435,Ly Tuan,lytuan9435@,0514326667,password9435,231 Tran Hung Dao,Ha Noi,Viet Nam,Male,01/10/1989,1536,TRUE,2022-10-13T08:06:51.942
9436,lethiyen9436,Le Thi Yen,lethiyen9436@outlook.com,0999607595,password9436,105 Ly Thuong Kiet,Nha Trang,Viet Nam,Male,01/09/2000,4923,TRUE,2025-06-10T08:06:51.942
9437,lyquangtam9437,Ly Quang Tam,lyquangtam9437@outlook.com,0599542565,password9437,47 Ly Thuong Kiet,Ho Chi Minh,Viet Nam,Female,20/09/1999,982,TRUE,2022-08-21T08:06:51.942
9438,duongthilong9438,Duong Thi Long,duongthilong9438@yahoo.com,0565159294,password9438,4 Tran Hung Dao,Hai Phong,Viet Nam,Female,06/06/2003,1703,TRUE,2025-05-12T08:06:51.942
9439,voanhhieu9439,Vo Anh Hieu,voanhhieu9439@outlook.com,0540129682,password9439,295 Le Loi,Da Nang,Viet Nam,Male,14/01/2002,208,TRUE,2024-10-23T08:06:51.942
9440,huynhducvan9440,Huynh Duc Van,huynhducvan9440@yahoo.com,0368071642,password9440,292 Vo Van Tan,Hai Phong,Viet Nam,Male,22/02/1972,3091,FALSE,2022-06-05T08:06:51.942
9441,danglong9441,Dang Long,danglong9441@gmail.com,0978058251,password9441,50 Vo Van Tan,Can Tho,Viet Nam,Male,01/09/1976,2146,TRUE,2026-01-20T08:06:51.942
9442,ngogiahung9442,Ngo Gia Hung,ngogiahung9442@yahoo.com,0352511120,password9442,250 Ly Thuong Kiet,Ho Chi Minh,Viet Nam,Female,28/02/1998,589,TRUE,2023-07-31T08:06:51.942
9443,lynam9443,Ly Nam,lynam9443@outlook.com,0326417508,password9443,86 Hai Ba Trung,Nha Trang,Viet Nam,Female,26/09/1976,3156,TRUE,2024-08-13T08:06:51.942
9444,phamgiaphuong9444,Pham Gia Phuong,phamgiaphuong9444@yahoo.com,0398044056,password9444,40 Vo Van Tan,Ha Noi,Viet Nam,Male,19/04/1999,3832,TRUE,2025-09-15T08:06:51.942
9445,hoangduc9445,Hoang Duc,hoangduc9445@outlook.com,0532948441,password9445,255 Vo Van Tan,Ho Chi Minh,Viet Nam,Male,26/11/1997,3118,TRUE,2024-09-01T08:06:51.942
9446,phamanhnam9446,Pham Anh Nam,phamanhnam9446@gmail.com,0814873966,password9446,272 Cach Mang Thang 8,Ha Noi,Viet Nam,Female,16/12/1981,3186,TRUE,2022-01-09T08:06:51.942
9447,vodat9447,Vo Dat,vodat9447@yahoo.com,0399758601,password9447,100 Hai Ba Trung,Ha Noi,Viet Nam,Female,13/06/1971,4397,TRUE,2022-09-01T08:06:51.942
9448,nguyenthao9448,Nguyen Thao,nguyenthao9448@,0976583414,password9448,129 Ly Thuong Kiet,Hai Phong,Viet Nam,Male,25/11/1980,2885,TRUE,2024-06-26T08:06:51.942
9449,dangchau9449,Dang Chau,dangchau9449@outlook.com,0328169141,password9449,216 Le Loi,Ha Noi,Viet Nam,Male,16/07/1975,1460,TRUE,2022-08-03T08:06:51.942
9450,vukhanh9450,Vu Khanh,vukhanh9450@yahoo.com,0547505717,password9450,289 Nguyen Trai,Da Nang,Viet Nam,Male,11/02/1998,174,TRUE,2022-02-20T08:06:51.942
9451,honam9451,Ho Nam,honam9451@outlook.com,0751141752,password9451,278 Ly Thuong Kiet,Hai Phong,Viet Nam,Female,08/07/1977,1648,TRUE,2023-08-26T08:06:51.942
9452,lyhuuson9452,Ly Huu Son,lyhuuson9452gmail.com,0761490267,password9452,138 Tran Hung Dao,Ho Chi Minh,Viet Nam,Male,09/07/1977,511,TRUE,2023-08-12T08:06:51.942
9453,duongan9453,Duong An,duongan9453@gmail.com,0748639205,password9453,237 Cach Mang Thang 8,Nha Trang,Viet Nam,Female,17/07/1984,896,TRUE,2023-07-29T08:06:51.942
9454,huynhngocdat9454,Huynh Ngoc Dat,huynhngocdat9454@outlook.com,0761417079,password9454,51 Cach Mang Thang 8,Hai Phong,Viet Nam,Female,10/07/1999,4440,TRUE,2024-01-17T08:06:51.942
9455,ngoviet9455,Ngo Viet,ngoviet9455@yahoo.com,09809209,password9455,123 Ly Thuong Kiet,Ho Chi Minh,Viet Nam,Female,16/03/1986,2684,TRUE,2022-01-22T08:06:51.942
9456,tranthanhnga9456,Tran Thanh Nga,tranthanhnga9456@outlook.com,0387863755,password9456,87 Vo Van Tan,Nha Trang,Viet Nam,Male,14/07/1994,1306,TRUE,2022-03-19T08:06:51.942
9457,huynhthichau9457,Huynh Thi Chau,huynhthichau9457yahoo.com,0317739542,password9457,92 Le Loi,Ho Chi Minh,Viet Nam,Male,14/11/1971,941,TRUE,2024-12-18T08:06:51.942
9458,hoangthiviet9458,Hoang Thi Viet,hoangthiviet9458@gmail.com,09755919,password9458,62 Cach Mang Thang 8,Nha Trang,Viet Nam,Female,31/03/1980,2633,TRUE,2025-12-07T08:06:51.942
9459,buitam9459,Bui Tam,buitam9459@yahoo.com,0320447861,password9459,165 Ly Thuong Kiet,Ho Chi Minh,Viet Nam,Male,04/08/1973,255,TRUE,2025-02-10T08:06:51.942
9460,nguyenvanan9460,Nguyen Van An,nguyenvanan9460@yahoo.com,0380728548,password9460,80 Tran Hung Dao,Can Tho,Viet Nam,Male,14/02/1998,3313,TRUE,2023-04-24T08:06:51.942
9461,hoangminhviet9461,Hoang Minh Viet,hoangminhviet9461outlook.com,0317426440,password9461,188 Vo Van Tan,Ho Chi Minh,Viet Nam,Male,10/02/1988,4581,TRUE,2023-10-03T08:06:51.942
9462,phananhlam9462,Phan Anh Lam,phananhlam9462@gmail.com,0957666279,password9462,67 Cach Mang Thang 8,Can Tho,Viet Nam,Female,20/02/1982,738,TRUE,2023-12-14T08:06:51.942
9463,ngothanhdat9463,Ngo Thanh Dat,ngothanhdat9463@yahoo.com,0721307735,password9463,285 Ly Thuong Kiet,Can Tho,Viet Nam,Male,24/06/1973,3724,FALSE,2025-05-20T08:06:51.942
9464,dohuunam9464,Do Huu Nam,dohuunam9464@outlook.com,0941530320,password9464,190 Nguyen Trai,Nha Trang,Viet Nam,Male,10/05/1996,4864,TRUE,2026-01-22T08:06:51.942
9465,ngotam9465,Ngo Tam,ngotam9465@yahoo.com,0990105148,password9465,291 Ly Thuong Kiet,Ho Chi Minh,Viet Nam,Female,29/07/1971,4731,TRUE,2022-05-04T08:06:51.942
9466,phamkhanh9466,Pham Khanh,phamkhanh9466@,0929928819,password9466,208 Le Loi,Ha Noi,Viet Nam,Female,06/02/1993,977,TRUE,2024-07-01T08:06:51.942
9467,dangduccuong9467,Dang Duc Cuong,dangduccuong9467@outlook.com,0343636568,password9467,115 Cach Mang Thang 8,Ha Noi,Viet Nam,Female,16/01/1983,1654,TRUE,2023-03-04T08:06:51.942
9468,vuhuulong9468,Vu Huu Long,vuhuulong9468@,03088963,password9468,122 Vo Van Tan,Ho Chi Minh,Viet Nam,Male,13/04/1989,2048,TRUE,2024-04-29T08:06:51.942
9469,trananhviet9469,Tran Anh Viet,trananhviet9469@yahoo.com,0720195939,password9469,102 Hai Ba Trung,Hai Phong,Viet Nam,Female,27/08/1990,4120,TRUE,2025-12-22T08:06:51.942
9470,volinh9470,Vo Linh,volinh9470@yahoo.com,09264958801836,password9470,292 Ly Thuong Kiet,Hai Phong,Viet Nam,Male,04/05/1992,3482,TRUE,2022-10-28T08:06:51.942
9471,phamdat9471,Pham Dat,phamdat9471@yahoo.com,0827091615,password9471,154 Vo Van Tan,Da Nang,Viet Nam,Female,19/01/1974,2590,TRUE,2022-11-05T08:06:51.942
9472,dogiang9472,Do Giang,dogiang9472@yahoo.com,0521752415,password9472,274 Vo Van Tan,Can Tho,Viet Nam,Male,06/08/2000,3975,TRUE,2025-06-23T08:06:51.942
9473,dothanhquang9473,Do Thanh Quang,dothanhquang9473@outlook.com,0312902217,password9473,216 Tran Hung Dao,Can Tho,Viet Nam,Male,17/05/1998,3915,TRUE,2025-01-28T08:06:51.942
9474,phamminh9474,Pham Minh,phamminh9474@yahoo.com,0797214273,password9474,145 Tran Hung Dao,Nha Trang,Viet Nam,Male,03/02/1985,2132,TRUE,2022-08-06T08:06:51.942
9475,duongduclam9475,Duong Duc Lam,duongduclam9475@outlook.com,0868938532,password9475,99 Cach Mang Thang 8,Ha Noi,Viet Nam,Male,07/12/1979,2768,TRUE,2025-03-28T08:06:51.942
9476,dongocquang9476,Do Ngoc Quang,dongocquang9476@yahoo.com,0759042915,password9476,20 Hai Ba Trung,Ha Noi,Viet Nam,Female,14/11/1985,3652,FALSE,2024-12-26T08:06:51.942
9477,phannam9477,Phan Nam,phannam9477@yahoo.com,0336979825,password9477,276 Ly Thuong Kiet,Can Tho,Viet Nam,Female,20/08/1986,4238,TRUE,2023-09-10T08:06:51.942
9478,letam9478,Le Tam,letam9478@gmail.com,0391617650,password9478,19 Le Loi,Nha Trang,Viet Nam,Male,30/10/1995,4320,TRUE,2024-05-25T08:06:51.942
9479,huynhquang9479,Huynh Quang,huynhquang9479@outlook.com,0924701676,password9479,159 Tran Hung Dao,Da Nang,Viet Nam,Male,08/05/1997,1621,TRUE,2023-01-25T08:06:51.942
9480,dangthigiang9480,Dang Thi Giang,dangthigiang9480@outlook.com,07353447,password9480,23 Nguyen Trai,Ha Noi,Viet Nam,Female,20/09/1976,3194,TRUE,2026-01-22T08:06:51.942
9481,vophuong9481,Vo Phuong,vophuong9481@gmail.com,0581258837,password9481,8 Ly Thuong Kiet,Da Nang,Viet Nam,Male,27/07/1987,3409,TRUE,2024-03-16T08:06:51.942
9482,phanvanyen9482,Phan Van Yen,phanvanyen9482@outlook.com,05633139776231,password9482,163 Cach Mang Thang 8,Can Tho,Viet Nam,Male,09/03/1970,3154,TRUE,2023-10-15T08:06:51.942
9483,phanhuuyen9483,Phan Huu Yen,phanhuuyen9483@yahoo.com,0774175033,password9483,23 Nguyen Trai,Nha Trang,Viet Nam,Male,13/04/1995,3210,TRUE,2023-06-01T08:06:51.942
9484,hoangthilinh9484,Hoang Thi Linh,hoangthilinh9484@gmail.com,0570106518,password9484,215 Ly Thuong Kiet,Da Nang,Viet Nam,Male,30/10/1993,4016,TRUE,2023-03-13T08:06:51.942
9485,hoquanglinh9485,Ho Quang Linh,hoquanglinh9485@gmail.com,0862074989,password9485,103 Vo Van Tan,Ho Chi Minh,Viet Nam,Male,12/09/1991,4400,TRUE,2025-09-28T08:06:51.942
9486,phanyen9486,Phan Yen,phanyen9486yahoo.com,0780541399,password9486,156 Le Loi,Hai Phong,Viet Nam,Female,19/12/1990,678,TRUE,2023-09-23T08:06:51.942
9487,dangminhviet9487,Dang Minh Viet,dangminhviet9487@gmail.com,0357856761,password9487,110 Vo Van Tan,Nha Trang,Viet Nam,Male,27/09/1979,4077,TRUE,2023-12-08T08:06:51.942
9488,hoangquangtam9488,Hoang Quang Tam,hoangquangtam9488@gmail.com,0775247601,password9488,30 Vo Van Tan,Da Nang,Viet Nam,Male,06/05/1981,2801,TRUE,2022-07-15T08:06:51.942
9489,dogiabinh9489,Do Gia Binh,dogiabinh9489@outlook.com,0586089471,password9489,217 Cach Mang Thang 8,Hai Phong,Viet Nam,Female,16/12/1992,3396,TRUE,2024-05-06T08:06:51.942
9490,ngotuan9490,Ngo Tuan,ngotuan9490@gmail.com,0574068547,password9490,164 Cach Mang Thang 8,Ha Noi,Viet Nam,Male,01/09/1988,3723,FALSE,2023-10-10T08:06:51.942
9491,vonam9491,Vo Nam,vonam9491@yahoo.com,0353791796,password9491,125 Vo Van Tan,Ha Noi,Viet Nam,Female,05/01/1996,4370,TRUE,2021-12-27T08:06:51.942
9492,ngogiang9492,Ngo Giang,ngogiang9492@yahoo.com,0382319133,password9492,266 Ly Thuong Kiet,Nha Trang,Viet Nam,Male,07/08/2003,3821,TRUE,2023-07-28T08:06:51.942
9493,ngoyen9493,Ngo Yen,ngoyen9493@yahoo.com,0319286877,password9493,124 Tran Hung Dao,Nha Trang,Viet Nam,Male,01/05/1982,2471,TRUE,2022-03-09T08:06:51.942
9494,levanhung9494,Le Van Hung,levanhung9494@yahoo.com,0776769191,password9494,42 Vo Van Tan,Ho Chi Minh,Viet Nam,Male,09/10/1979,4086,FALSE,2023-10-09T08:06:51.942
9495,vugiahanh9495,Vu Gia Hanh,vugiahanh9495@gmail.com,0865582314,password9495,200 Hai Ba Trung,Ha Noi,Viet Nam,Male,28/06/2002,3086,TRUE,2023-06-23T08:06:51.942
9496,phamdat9496,Pham Dat,phamdat9496@outlook.com,0527406249,password9496,129 Nguyen Trai,Ho Chi Minh,Viet Nam,Male,05/01/1970,2448,TRUE,2023-10-13T08:06:51.942
9497,vogiaminh9497,Vo Gia Minh,vogiaminh9497@yahoo.com,0398448685,password9497,157 Le Loi,Da Nang,Viet Nam,Male,06/08/1991,3012,TRUE,2024-05-14T08:06:51.942
9498,voanhquang9498,Vo Anh Quang,voanhquang9498@yahoo.com,0353536481,password9498,191 Vo Van Tan,Ha Noi,Viet Nam,Male,20/07/1979,790,TRUE,2025-01-03T08:06:51.942
9499,vunga9499,Vu Nga,vunga9499@gmail.com,0997155732,password9499,202 Cach Mang Thang 8,Ho Chi Minh,Viet Nam,Female,06/08/1978,3867,TRUE,2024-11-12T08:06:51.942
9500,tranphuong9500,Tran Phuong,tranphuong9500@gmail.com,0842657691,password9500,256 Hai Ba Trung,Can Tho,Viet Nam,Female,10/11/1979,4861,TRUE,2022-09-05T08:06:51.942
9501,tranhieu9501,Tran Hieu,tranhieu9501@outlook.com,08029995,password9501,143 Nguyen Trai,Can Tho,Viet Nam,Female,30/12/1980,4831,TRUE,2023-09-01T08:06:51.942
9502,hoangchau9502,Hoang Chau,hoangchau9502@yahoo.com,0773618969,password9502,255 Nguyen Trai,Can Tho,Viet Nam,Male,29/12/1981,2967,TRUE,2024-12-22T08:06:51.942
9503,nguyengiaviet9503,Nguyen Gia Viet,nguyengiaviet9503@yahoo.com,0894969122,password9503,42 Ly Thuong Kiet,Can Tho,Viet Nam,Male,31/01/1980,3893,TRUE,2023-04-05T08:06:51.942
9504,leanhnam9504,Le Anh Nam,leanhnam9504@gmail.com,0546831884,password9504,293 Vo Van Tan,Ha Noi,Viet Nam,Female,10/02/1985,363,FALSE,2022-12-16T08:06:51.942
9505,donga9505,Do Nga,donga9505gmail.com,0924023799,password9505,11 Vo Van Tan,Nha Trang,Viet Nam,Male,21/05/1975,3153,TRUE,2022-03-21T08:06:51.942
9506,ngophuong9506,Ngo Phuong,ngophuong9506@gmail.com,0993464187,password9506,284 Le Loi,Nha Trang,Viet Nam,Female,20/07/2004,2036,FALSE,2022-03-29T08:06:51.942
9507,phamducson9507,Pham Duc Son,phamducson9507@outlook.com,0782461564,password9507,23 Hai Ba Trung,Ha Noi,Viet Nam,Female,28/02/1985,4078,TRUE,2022-10-05T08:06:51.942
9508,phamanhhieu9508,Pham Anh Hieu,phamanhhieu9508@gmail.com,0526051719,password9508,273 Tran Hung Dao,Da Nang,Viet Nam,Female,15/09/1984,2340,TRUE,2024-11-20T08:06:51.942
9509,vuhoa9509,Vu Hoa,vuhoa9509@outlook.com,0955548883,password9509,74 Nguyen Trai,Da Nang,Viet Nam,Male,13/01/1992,3189,TRUE,2024-02-27T08:06:51.942
9510,tranchau9510,Tran Chau,tranchau9510@outlook.com,0956973621,password9510,102 Cach Mang Thang 8,Nha Trang,Viet Nam,Male,13/11/1995,1119,TRUE,2024-02-16T08:06:51.942
9511,nguyenvan9511,Nguyen Van,nguyenvan9511@outlook.com,0737896306,password9511,254 Tran Hung Dao,Hai Phong,Viet Nam,Female,18/11/1977,3983,TRUE,2023-07-02T08:06:51.942
9512,nguyenminh9512,Nguyen Minh,nguyenminh9512@yahoo.com,0524523955,password9512,83 Vo Van Tan,Hai Phong,Viet Nam,Female,02/12/1970,4360,FALSE,2023-03-22T08:06:51.942
9513,huynhthanhan9513,Huynh Thanh An,huynhthanhan9513@outlook.com,0852424984,password9513,75 Vo Van Tan,Ha Noi,Viet Nam,Female,20/03/1977,3564,TRUE,2022-04-14T08:06:51.942
9514,hoangson9514,Hoang Son,hoangson9514@gmail.com,0892878586,password9514,141 Tran Hung Dao,Can Tho,Viet Nam,Male,03/04/1995,1173,TRUE,2023-10-20T08:06:51.942
9515,phamgiang9515,Pham Giang,phamgiang9515@outlook.com,0886300819,password9515,170 Hai Ba Trung,Ha Noi,Viet Nam,Female,20/11/1991,1433,TRUE,2024-04-06T08:06:51.942
9516,vuviet9516,Vu Viet,vuviet9516@gmail.com,0897260214,password9516,3 Ly Thuong Kiet,Can Tho,Viet Nam,Male,11/09/2001,1289,FALSE,2022-12-20T08:06:51.942
9517,dangtuan9517,Dang Tuan,dangtuan9517@yahoo.com,0548107111,password9517,116 Nguyen Trai,Can Tho,Viet Nam,Female,26/04/1980,1734,TRUE,2024-01-02T08:06:51.942
9518,ngothinam9518,Ngo Thi Nam,ngothinam9518@yahoo.com,0952396722,password9518,54 Cach Mang Thang 8,Hai Phong,Viet Nam,Male,07/01/1994,320,TRUE,2026-01-10T08:06:51.942
9519,lytuan9519,Ly Tuan,lytuan9519@outlook.com,0845072059,password9519,51 Cach Mang Thang 8,Can Tho,Viet Nam,Male,29/05/1981,2448,TRUE,2022-05-30T08:06:51.942
9520,phambinh9520,Pham Binh,phambinh9520@gmail.com,0397946581,password9520,204 Hai Ba Trung,Hai Phong,Viet Nam,Male,28/05/1972,3764,TRUE,2025-05-27T08:06:51.942
9521,phamduccuong9521,Pham Duc Cuong,phamduccuong9521@,0576153500,password9521,153 Tran Hung Dao,Ho Chi Minh,Viet Nam,Male,13/03/1982,3965,FALSE,2025-02-15T08:06:51.942
9522,buiminh9522,Bui Minh,buiminh9522yahoo.com,0533549290,password9522,247 Ly Thuong Kiet,Da Nang,Viet Nam,Male,29/10/1975,2367,TRUE,2024-08-11T08:06:51.942
9523,hoangkhanh9523,Hoang Khanh,hoangkhanh9523@yahoo.com,03667022373720,password9523,275 Hai Ba Trung,Nha Trang,Viet Nam,Male,12/04/2002,1819,FALSE,2022-09-28T08:06:51.942
9524,nguyenthanhtuan9524,Nguyen Thanh Tuan,nguyenthanhtuan9524@gmail.com,0341335173,password9524,271 Nguyen Trai,Hai Phong,Viet Nam,Female,07/09/1998,4944,TRUE,2025-07-16T08:06:51.942
9525,hoangngocvan9525,Hoang Ngoc Van,hoangngocvan9525@outlook.com,0833444934,password9525,231 Vo Van Tan,Nha Trang,Viet Nam,Female,14/08/1977,4122,TRUE,2022-10-23T08:06:51.942
9526,phamhieu9526,Pham Hieu,phamhieu9526@yahoo.com,07355758,password9526,68 Vo Van Tan,Hai Phong,Viet Nam,Female,05/04/2000,4465,TRUE,2025-11-27T08:06:51.942
9527,leductrang9527,Le Duc Trang,leductrang9527@gmail.com,0387647335,password9527,264 Hai Ba Trung,Hai Phong,Viet Nam,Female,13/07/2004,1870,TRUE,2024-06-27T08:06:51.942
9528,lequangcuong9528,Le Quang Cuong,lequangcuong9528@outlook.com,0911346135,password9528,32 Tran Hung Dao,Can Tho,Viet Nam,Male,18/05/2001,2536,TRUE,2024-11-09T08:06:51.942
9529,buinam9529,Bui Nam,buinam9529@gmail.com,0712708901,password9529,98 Le Loi,Da Nang,Viet Nam,Female,09/02/1999,4142,TRUE,2026-01-16T08:06:51.942
9530,phamminhtrang9530,Pham Minh Trang,phamminhtrang9530@outlook.com,03059276,password9530,12 Le Loi,Da Nang,Viet Nam,Female,26/10/1985,3656,TRUE,2024-02-09T08:06:51.942
9531,huynhduclinh9531,Huynh Duc Linh,huynhduclinh9531@yahoo.com,0893344665,password9531,60 Cach Mang Thang 8,Da Nang,Viet Nam,Female,29/10/1970,1248,TRUE,2022-01-07T08:06:51.942
9532,hoangvanson9532,Hoang Van Son,hoangvanson9532@yahoo.com,0595580773,password9532,45 Le Loi,Ha Noi,Viet Nam,Male,03/05/1974,2049,TRUE,2023-03-18T08:06:51.942
9533,duongtrang9533,Duong Trang,duongtrang9533@yahoo.com,0717931249,password9533,148 Ly Thuong Kiet,Da Nang,Viet Nam,Male,16/08/1999,1019,TRUE,2023-05-27T08:06:51.942
9534,ngothao9534,Ngo Thao,ngothao9534@,0385731805,password9534,208 Cach Mang Thang 8,Hai Phong,Viet Nam,Male,17/03/2002,2164,TRUE,2021-12-25T08:06:51.942
9535,nguyenthinam9535,Nguyen Thi Nam,nguyenthinam9535@gmail.com,0591952716,password9535,252 Le Loi,Da Nang,Viet Nam,Male,25/06/1985,1796,TRUE,2022-11-12T08:06:51.942
9536,dohuuson9536,Do Huu Son,dohuuson9536@outlook.com,0354126428,password9536,262 Le Loi,Ha Noi,Viet Nam,Female,04/08/1993,3470,TRUE,2025-09-27T08:06:51.942
9537,doquangyen9537,Do Quang Yen,doquangyen9537@gmail.com,0532229397,password9537,143 Le Loi,Can Tho,Viet Nam,Female,19/06/1988,1606,FALSE,2026-01-12T08:06:51.942
9538,hotuan9538,Ho Tuan,hotuan9538@outlook.com,0916560542,password9538,202 Le Loi,Hai Phong,Viet Nam,Male,23/01/1981,3833,TRUE,2022-02-17T08:06:51.942
9539,ngoanhkhanh9539,Ngo Anh Khanh,ngoanhkhanh9539@yahoo.com,0933364903,password9539,111 Cach Mang Thang 8,Hai Phong,Viet Nam,Male,26/02/1999,1384,TRUE,2024-08-11T08:06:51.942
9540,lethicuong9540,Le Thi Cuong,lethicuong9540@gmail.com,0927485733,password9540,210 Hai Ba Trung,Can Tho,Viet Nam,Female,27/06/1999,3483,TRUE,2021-12-25T08:06:51.942
9541,duonganhviet9541,Duong Anh Viet,duonganhviet9541@outlook.com,07902401680230,password9541,182 Ly Thuong Kiet,Hai Phong,Viet Nam,Male,19/09/1978,987,TRUE,2025-08-24T08:06:51.942
9542,lyquangthao9542,Ly Quang Thao,lyquangthao9542@outlook.com,0567136797,password9542,119 Vo Van Tan,Da Nang,Viet Nam,Male,05/04/1998,3852,TRUE,2025-12-06T08:06:51.942
9543,vudat9543,Vu Dat,vudat9543@gmail.com,0921106734,password9543,16 Ly Thuong Kiet,Can Tho,Viet Nam,Female,23/06/1982,4093,TRUE,2022-05-29T08:06:51.942
9544,duonganhlinh9544,Duong Anh Linh,duonganhlinh9544@outlook.com,0778546706,password9544,85 Cach Mang Thang 8,Hai Phong,Viet Nam,Female,30/03/2004,2283,TRUE,2022-05-14T08:06:51.942
9545,hothanhhanh9545,Ho Thanh Hanh,hothanhhanh9545outlook.com,0379154903,password9545,250 Cach Mang Thang 8,Ho Chi Minh,Viet Nam,Female,27/08/1999,1632,FALSE,2025-01-18T08:06:51.942
9546,phamdat9546,Pham Dat,phamdat9546@outlook.com,0598601529,password9546,116 Cach Mang Thang 8,Can Tho,Viet Nam,Male,11/04/1985,3037,TRUE,2023-08-21T08:06:51.942
9547,lybinh9547,Ly Binh,lybinh9547yahoo.com,0711292500,password9547,266 Tran Hung Dao,Can Tho,Viet Nam,Male,09/05/1997,1398,TRUE,2023-09-18T08:06:51.942
9548,hoanggiakhanh9548,Hoang Gia Khanh,hoanggiakhanh9548outlook.com,0560544036,password9548,269 Nguyen Trai,Nha Trang,Viet Nam,Female,22/11/2002,2919,TRUE,2024-08-23T08:06:51.942
9549,hoangngocdat9549,Hoang Ngoc Dat,hoangngocdat9549@yahoo.com,0590655625,password9549,32 Ly Thuong Kiet,Nha Trang,Viet Nam,Male,07/12/1972,1223,TRUE,2022-10-18T08:06:51.942
9550,hoangvanviet9550,Hoang Van Viet,hoangvanviet9550@yahoo.com,0347247649,password9550,147 Vo Van Tan,Nha Trang,Viet Nam,Female,26/05/1989,4353,TRUE,2022-09-07T08:06:51.942
9551,phanthanhviet9551,Phan Thanh Viet,phanthanhviet9551@gmail.com,07591403,password9551,69 Tran Hung Dao,Nha Trang,Viet Nam,Male,22/05/1980,3567,TRUE,2025-09-28T08:06:51.942
9552,votrang9552,Vo Trang,votrang9552@,0728983181,password9552,183 Hai Ba Trung,Nha Trang,Viet Nam,Male,08/08/1984,2562,TRUE,2025-08-23T08:06:51.942
9553,nguyenvanviet9553,Nguyen Van Viet,nguyenvanviet9553@gmail.com,0331826885,password9553,32 Tran Hung Dao,Can Tho,Viet Nam,Male,04/11/2001,0,FALSE,2026-01-16T08:06:51.942
9554,ngonam9554,Ngo Nam,ngonam9554@gmail.com,0934566050,password9554,162 Hai Ba Trung,Ha Noi,Viet Nam,Female,30/05/1991,657,TRUE,2022-01-04T08:06:51.942
9555,vuyen9555,Vu Yen,vuyen9555@yahoo.com,0831310657,password9555,182 Hai Ba Trung,Can Tho,Viet Nam,Female,10/05/1982,1055,TRUE,2024-11-30T08:06:51.942
9556,vuthiphuong9556,Vu Thi Phuong,vuthiphuong9556gmail.com,05833729,password9556,152 Tran Hung Dao,Ha Noi,Viet Nam,Male,01/06/1981,2848,TRUE,2024-05-29T08:06:51.942
9557,dangminh9557,Dang Minh,dangminh9557@gmail.com,0928809185,password9557,85 Ly Thuong Kiet,Ho Chi Minh,Viet Nam,Male,24/03/2001,3996,TRUE,2024-07-04T08:06:51.942
9558,hoangthanhcuong9558,Hoang Thanh Cuong,hoangthanhcuong9558@yahoo.com,0815970845,password9558,236 Vo Van Tan,Nha Trang,Viet Nam,Male,19/10/1982,3485,TRUE,2025-01-03T08:06:51.942
9559,dangduc9559,Dang Duc,dangduc9559@gmail.com,09606295376939,password9559,123 Ly Thuong Kiet,Hai Phong,Viet Nam,Female,11/11/1980,3717,TRUE,2023-06-17T08:06:51.942
9560,danggiang9560,Dang Giang,danggiang9560@yahoo.com,0719833973,password9560,286 Vo Van Tan,Ho Chi Minh,Viet Nam,Female,27/05/1981,1713,TRUE,2022-03-23T08:06:51.942
9561,ledat9561,Le Dat,ledat9561@outlook.com,0313448440,password9561,180 Le Loi,Nha Trang,Viet Nam,Male,25/07/1978,2049,TRUE,2023-10-05T08:06:51.942
9562,hoquangson9562,Ho Quang Son,hoquangson9562@outlook.com,0975889806,password9562,281 Ly Thuong Kiet,Can Tho,Viet Nam,Male,31/05/2002,3954,FALSE,2023-04-20T08:06:51.942
9563,duonghieu9563,Duong Hieu,duonghieu9563@yahoo.com,0879898056,password9563,199 Ly Thuong Kiet,Can Tho,Viet Nam,Male,24/03/2001,3783,TRUE,2025-08-24T08:06:51.942
9564,phamyen9564,Pham Yen,phamyen9564@yahoo.com,0353673512,password9564,119 Tran Hung Dao,Nha Trang,Viet Nam,Female,19/08/1977,4035,TRUE,2022-03-07T08:06:51.942
9565,dohieu9565,Do Hieu,dohieu9565@outlook.com,0780651390,password9565,169 Nguyen Trai,Ho Chi Minh,Viet Nam,Female,09/06/2002,2325,TRUE,2024-09-09T08:06:51.942
9566,dangvanviet9566,Dang Van Viet,dangvanviet9566@yahoo.com,0967146958,password9566,53 Tran Hung Dao,Ho Chi Minh,Viet Nam,Female,29/03/1995,3711,TRUE,2022-03-20T08:06:51.942
9567,ngoan9567,Ngo An,ngoan9567@outlook.com,0963634327,password9567,247 Ly Thuong Kiet,Ho Chi Minh,Viet Nam,Male,15/11/1974,3767,TRUE,2022-07-24T08:06:51.942
9568,phamhuunga9568,Pham Huu Nga,phamhuunga9568@,0889670611,password9568,57 Vo Van Tan,Ha Noi,Viet Nam,Female,13/05/1972,1182,TRUE,2023-11-12T08:06:51.942
